Machine_ID,Machine_Name,Platform,Platform_ID,OS,OS_Detail,Difficulty,Difficulty_Numeric,Attack_Category,Attack_Category_Detail,Vulnerability_Type,Kill_Chain_Stages,Skills_Required,Learning_Objectives,Estimated_Time,Estimated_Time_Hours,Attack_Path_Length,Entry_Point
208,Joker,VulnHub,0,Linux,Web Server + SSH + File Analysis + Encoding,Medium,2,Web Exploitation,Web Exploitation + Encoding + File Analysis + Credential Extraction + Privilege Escalation,Directory Enumeration → Hidden File Discovery → Encoding/Decoding → File Analysis → Credential Extraction → SSH Login → System Enumeration → Sudo Misconfiguration → Privilege Escalation → Root Access,Recon → Initial Access → Credential Access → Execution → Privilege Escalation → Collection,Enumeration; Directory Bruteforce; File Discovery; Encoding/Decoding; File Analysis; Credential Extraction; SSH Access; System Enumeration; Sudo Abuse; Privilege Escalation,Web Enumeration; Hidden File Discovery; Encoding/Decoding; File Analysis; Credential Extraction; SSH Access; System Enumeration; Sudo Exploitation; Privilege Escalation,2-3 hours,2.5,9,"Web + System Exploitation (HTTP, SSH)"
209,Naruto,VulnHub,0,Linux,Web Server + SSH + Steganography + Encoding,Medium,2,Web Exploitation,Web Exploitation + Steganography + Encoding + Credential Extraction + Privilege Escalation,Directory Enumeration → Hidden File Discovery → Steganography Extraction → Encoding/Decoding → Credential Extraction → SSH Login → System Enumeration → Sudo Misconfiguration → Privilege Escalation → Root Access,Recon → Initial Access → Credential Access → Execution → Privilege Escalation → Collection,Enumeration; Directory Bruteforce; File Discovery; Steganography; Encoding/Decoding; Credential Extraction; SSH Access; System Enumeration; Sudo Abuse; Privilege Escalation,Web Enumeration; Hidden File Discovery; Steganography Extraction; Encoding/Decoding; Credential Extraction; SSH Access; System Enumeration; Sudo Exploitation; Privilege Escalation,2-3 hours,2.5,9,"Web + System + Steganography + Crypto Exploitation (HTTP, SSH)"
210,LAMPSecurity CTF6,VulnHub,0,Linux,Web Server + Database + SSH,Hard,3,Web Exploitation,Web Exploitation + SQL Injection + Credential Chain + Privilege Escalation,Directory Enumeration → SQL Injection → Database Enumeration → Credential Extraction → Authentication Bypass → Web Application Access → Command Execution → Reverse Shell → System Enumeration → Sudo Misconfiguration → Privilege Escalation → Root Access,Recon → Initial Access → Credential Access → Execution → Privilege Escalation → Collection,Enumeration; Directory Bruteforce; SQL Injection; Database Enumeration; Credential Extraction; Authentication Bypass; Web Access; Command Execution; Reverse Shell; System Enumeration; Sudo Abuse; Privilege Escalation,Web Enumeration; SQL Injection; Database Enumeration; Credential Extraction; Authentication Bypass; Web Access; Command Execution; Reverse Shell; System Enumeration; Sudo Exploitation; Privilege Escalation,3-4 hours,3.5,11,"Web + System + Database Exploitation (HTTP, MySQL, SSH)"
211,Avengers Arsenal,VulnHub,0,Linux,Web Server + SSH + Steganography + Encoding,Medium,2,Web Exploitation,Web Exploitation + Steganography + Encoding + Credential Extraction + Privilege Escalation,Directory Enumeration → Hidden File Discovery → Steganography Extraction → Encoding/Decoding → Credential Extraction → SSH Login → System Enumeration → Sudo Misconfiguration → Privilege Escalation → Root Access,Recon → Initial Access → Credential Access → Execution → Privilege Escalation → Collection,Enumeration; Directory Bruteforce; File Discovery; Steganography; Encoding/Decoding; Credential Extraction; SSH Access; System Enumeration; Sudo Abuse; Privilege Escalation,Web Enumeration; Hidden File Discovery; Steganography Extraction; Encoding/Decoding; Credential Extraction; SSH Access; System Enumeration; Sudo Exploitation; Privilege Escalation,3-4 hours,3.5,10,"Web + System + Steganography + Crypto Exploitation (HTTP, SSH)"
212,Rudra,VulnHub,0,Linux,Web Server + SSH + File Analysis + Encoding,Medium,2,Web Exploitation,Web Exploitation + Encoding + File Analysis + Credential Extraction + Privilege Escalation,Directory Enumeration → Hidden File Discovery → Encoding/Decoding → File Analysis → Credential Extraction → SSH Login → System Enumeration → Sudo Misconfiguration → Privilege Escalation → Root Access,Recon → Initial Access → Credential Access → Execution → Privilege Escalation → Collection,Enumeration; Directory Bruteforce; File Discovery; Encoding/Decoding; File Analysis; Credential Extraction; SSH Access; System Enumeration; Sudo Abuse; Privilege Escalation,Web Enumeration; Hidden File Discovery; Encoding/Decoding; File Analysis; Credential Extraction; SSH Access; System Enumeration; Sudo Exploitation; Privilege Escalation,2-3 hours,2.5,9,"Web + System Exploitation (HTTP, SSH)"
213,Chakravyuh,VulnHub,0,Linux,Web Server + SSH + Steganography + Encoding,Medium,2,Web Exploitation,Web Exploitation + Steganography + Encoding + Credential Extraction + Privilege Escalation,Directory Enumeration → Hidden File Discovery → Steganography Extraction → Encoding/Decoding → Credential Extraction → SSH Login → System Enumeration → Sudo Misconfiguration → Privilege Escalation → Root Access,Recon → Initial Access → Credential Access → Execution → Privilege Escalation → Collection,Enumeration; Directory Bruteforce; File Discovery; Steganography; Encoding/Decoding; Credential Extraction; SSH Access; System Enumeration; Sudo Abuse; Privilege Escalation,Web Enumeration; Hidden File Discovery; Steganography Extraction; Encoding/Decoding; Credential Extraction; SSH Access; System Enumeration; Sudo Exploitation; Privilege Escalation,2-3 hours,2.5,9,"Web + System + Steganography + Crypto Exploitation (HTTP, SSH)"
214,Gears of War Ep1,VulnHub,0,Linux,Web Server + FTP + SSH + File Analysis,Medium,2,Web Exploitation,Web Exploitation + FTP Abuse + File Analysis + Credential Extraction + Privilege Escalation,Directory Enumeration → FTP Anonymous Access → File Enumeration → File Analysis → Credential Extraction → SSH Login → System Enumeration → Sudo Misconfiguration → Privilege Escalation → Root Access,Recon → Initial Access → Credential Access → Execution → Privilege Escalation → Collection,Enumeration; Directory Bruteforce; FTP Access; File Enumeration; File Analysis; Credential Extraction; SSH Access; System Enumeration; Sudo Abuse; Privilege Escalation,Web Enumeration; FTP Enumeration; File Enumeration; File Analysis; Credential Extraction; SSH Access; System Enumeration; Sudo Exploitation; Privilege Escalation,2-3 hours,2.5,9,"Web + Network + System Exploitation (HTTP, FTP, SSH)"
215,Mumbai 1,VulnHub,0,Linux,Web Server + SSH + File Upload + Encoding,Hard,3,Web Exploitation,Web Exploitation + File Upload + Encoding + Credential Extraction + Privilege Escalation,Directory Enumeration → Hidden File Discovery → Encoding/Decoding → File Upload Discovery → File Upload Bypass → Webshell Upload → Command Execution → Reverse Shell → File Enumeration → Credential Extraction → SSH Login → System Enumeration → Sudo Misconfiguration → Privilege Escalation → Root Access,Recon → Initial Access → Execution → Credential Access → Privilege Escalation → Collection,Enumeration; Directory Bruteforce; File Discovery; Encoding/Decoding; File Upload; File Upload Bypass; Webshell; Command Execution; Reverse Shell; Credential Extraction; SSH Access; System Enumeration; Sudo Abuse; Privilege Escalation,Web Enumeration; Hidden File Discovery; Encoding/Decoding; File Upload Exploitation; File Upload Bypass; Webshell Execution; Command Execution; Reverse Shell; Credential Extraction; SSH Access; System Enumeration; Sudo Exploitation; Privilege Escalation,3-4 hours,3.5,11,"Web + System Exploitation (HTTP, SSH)"
216,EVM 1,VulnHub,0,Linux,Web Server + SSH + File Analysis + Encoding,Medium,2,Web Exploitation,Web Exploitation + Encoding + File Analysis + Credential Extraction + Privilege Escalation,Directory Enumeration → Hidden File Discovery → Encoding/Decoding → File Analysis → Credential Extraction → SSH Login → System Enumeration → Sudo Misconfiguration → Privilege Escalation → Root Access,Recon → Initial Access → Credential Access → Execution → Privilege Escalation → Collection,Enumeration; Directory Bruteforce; File Discovery; Encoding/Decoding; File Analysis; Credential Extraction; SSH Access; System Enumeration; Sudo Abuse; Privilege Escalation,Web Enumeration; Hidden File Discovery; Encoding/Decoding; File Analysis; Credential Extraction; SSH Access; System Enumeration; Sudo Exploitation; Privilege Escalation,2-3 hours,2.5,9,"Web + System Exploitation (HTTP, SSH)"
217,Jigsaw 1,VulnHub,0,Linux,Web Server + SSH + File Upload + Encoding,Hard,3,Web Exploitation,Web Exploitation + File Upload + Encoding + Credential Extraction + Privilege Escalation,Directory Enumeration → Hidden File Discovery → Encoding/Decoding → File Upload Discovery → File Upload Bypass → Webshell Upload → Command Execution → Reverse Shell → File Enumeration → Credential Extraction → SSH Login → System Enumeration → Sudo Misconfiguration → Privilege Escalation → Root Access,Recon → Initial Access → Execution → Credential Access → Privilege Escalation → Collection,Enumeration; Directory Bruteforce; File Discovery; Encoding/Decoding; File Upload; File Upload Bypass; Webshell; Command Execution; Reverse Shell; Credential Extraction; SSH Access; System Enumeration; Sudo Abuse; Privilege Escalation,Web Enumeration; Hidden File Discovery; Encoding/Decoding; File Upload Exploitation; File Upload Bypass; Webshell Execution; Command Execution; Reverse Shell; Credential Extraction; SSH Access; System Enumeration; Sudo Exploitation; Privilege Escalation,3-4 hours,3.5,11,"Web + System Exploitation (HTTP, SSH)"
218,Djinn 1,VulnHub,0,Linux,Web Server + FTP + SSH,Medium,2,Network Exploitation,Network Exploitation + FTP Enumeration + Credential Extraction + Privilege Escalation,Port Enumeration → FTP Enumeration → FTP Access → File Enumeration → Credential Extraction → SSH Login → System Enumeration → Sudo Misconfiguration → Privilege Escalation → Root Access,Recon → Initial Access → Credential Access → Execution → Privilege Escalation → Collection,Enumeration; Port Scanning; FTP Enumeration; FTP Access; File Enumeration; Credential Extraction; SSH Access; System Enumeration; Sudo Abuse; Privilege Escalation,Network Enumeration; FTP Enumeration; File Enumeration; Credential Extraction; SSH Access; System Enumeration; Sudo Exploitation; Privilege Escalation,2-3 hours,2.5,9,"Web + Network + System Exploitation (FTP, SSH)"
219,Chanakya,VulnHub,0,Linux,Web Server + SSH + Steganography + Encoding,Medium,2,Web Exploitation,Web Exploitation + Steganography + Encoding + Credential Extraction + Privilege Escalation,Directory Enumeration → Hidden File Discovery → Steganography Extraction → Encoding/Decoding → Credential Extraction → SSH Login → System Enumeration → Sudo Misconfiguration → Privilege Escalation → Root Access,Recon → Initial Access → Credential Access → Execution → Privilege Escalation → Collection,Enumeration; Directory Bruteforce; File Discovery; Steganography; Encoding/Decoding; Credential Extraction; SSH Access; System Enumeration; Sudo Abuse; Privilege Escalation,Web Enumeration; Hidden File Discovery; Steganography Extraction; Encoding/Decoding; Credential Extraction; SSH Access; System Enumeration; Sudo Exploitation; Privilege Escalation,2-3 hours,2.5,9,"Web + System + Steganography + Crypto Exploitation (HTTP, SSH)"
220,Dhanush,VulnHub,0,Linux,Web Server + SSH + File Analysis + Encoding,Medium,2,Web Exploitation,Web Exploitation + Encoding + File Analysis + Credential Extraction + Privilege Escalation,Directory Enumeration → Hidden File Discovery → Encoding/Decoding → File Analysis → Credential Extraction → SSH Login → System Enumeration → Sudo Misconfiguration → Privilege Escalation → Root Access,Recon → Initial Access → Credential Access → Execution → Privilege Escalation → Collection,Enumeration; Directory Bruteforce; File Discovery; Encoding/Decoding; File Analysis; Credential Extraction; SSH Access; System Enumeration; Sudo Abuse; Privilege Escalation,Web Enumeration; Hidden File Discovery; Encoding/Decoding; File Analysis; Credential Extraction; SSH Access; System Enumeration; Sudo Exploitation; Privilege Escalation,2-3 hours,2.5,9,"Web + System Exploitation (HTTP, SSH)"
221,In Plain Sight 1,VulnHub,0,Linux,Web Server + SSH + Steganography + Encoding,Medium,2,Web Exploitation,Web Exploitation + Steganography + Encoding + Credential Extraction + Privilege Escalation,Directory Enumeration → Hidden File Discovery → Steganography Extraction → Encoding/Decoding → Credential Extraction → SSH Login → System Enumeration → Sudo Misconfiguration → Privilege Escalation → Root Access,Recon → Initial Access → Credential Access → Execution → Privilege Escalation → Collection,Enumeration; Directory Bruteforce; File Discovery; Steganography; Encoding/Decoding; Credential Extraction; SSH Access; System Enumeration; Sudo Abuse; Privilege Escalation,Web Enumeration; Hidden File Discovery; Steganography Extraction; Encoding/Decoding; Credential Extraction; SSH Access; System Enumeration; Sudo Exploitation; Privilege Escalation,2-3 hours,2.5,9,"Web + System + Steganography + Crypto Exploitation (HTTP, SSH)"
222,Literally Vulnerable,VulnHub,0,Linux,Web Server + SSH + Database,Hard,3,Web Exploitation,Web Exploitation + SQL Injection + Credential Extraction + Privilege Escalation,Directory Enumeration → SQL Injection → Database Enumeration → Credential Extraction → Authentication Bypass → Web Application Access → Command Execution → Reverse Shell → System Enumeration → Sudo Misconfiguration → Privilege Escalation → Root Access,Recon → Initial Access → Credential Access → Execution → Privilege Escalation → Collection,Enumeration; Directory Bruteforce; SQL Injection; Database Enumeration; Credential Extraction; Authentication Bypass; Web Access; Command Execution; Reverse Shell; System Enumeration; Sudo Abuse; Privilege Escalation,Web Enumeration; SQL Injection; Database Enumeration; Credential Extraction; Authentication Bypass; Web Access; Command Execution; Reverse Shell; System Enumeration; Sudo Exploitation; Privilege Escalation,3-4 hours,3.5,11,"Web + System + Database Exploitation (HTTP, MySQL, SSH)"
